"","date","state","positive","negative","recovered","death","total","state_name","lat","lng"
"2286",2020-08-18,"SD",10443,119570,9126,154,130013,"South Dakota",44.5,-100
"2287",2020-08-18,"TN",135778,1758594,96896,1426,1894372,"Tennessee",36,-86
"2288",2020-08-18,"TX",550232,3950413,415903,10250,4500645,"Texas",31,-100
"2289",2020-08-18,"UT",47157,559359,38555,369,606516,"Utah",39,-111
"2290",2020-08-18,"VA",108282,1282023,13910,2396,1390686,"Virginia",38,-79
"2291",2020-08-18,"VI",796,11868,533,9,12696,"Virgin Islands",18.35,-64.933333
"2292",2020-08-18,"VT",1530,112567,1347,58,114097,"Vermont",44,-72.7
"2293",2020-08-18,"WA",69967,1259249,NA,1785,1329216,"Wahington",47.5,-120.5
"2294",2020-08-18,"WI",71424,1075397,57382,1059,1147006,"Wisconsin",44.5,-89.5
"2295",2020-08-18,"WV",8731,356994,6737,164,365725,"West Virginia",39,-80.5
"2296",2020-08-18,"WY",3363,59078,2759,34,62441,"Wyoming",43,-107.5
"2297",2020-08-17,"AK",5110,300538,1432,28,305648,"Alaska",65,-150
"2298",2020-08-17,"AL",109004,743919,41523,1925,852923,"Alabama",32.7,-86.7
"2299",2020-08-17,"AR",53077,569385,46133,603,622462,"Arkansas",34.8,-92.2
"2300",2020-08-17,"AS",0,1514,NA,0,1514,NA,NA,NA
"2301",2020-08-17,"AZ",194005,904383,27800,4506,1098388,"Arizona",34,-112
"2302",2020-08-17,"CA",628031,9305749,NA,11242,9933780,"California",37,-120
"2303",2020-08-17,"CO",53176,581397,5695,1768,634573,"Colorado",39,-105.5
"2304",2020-08-17,"CT",51267,930701,8809,4456,981968,"Connecticut",41.6,-72.7
"2305",2020-08-17,"DC",13273,232382,10521,597,245655,NA,NA,NA
"2306",2020-08-17,"DE",16536,196102,8713,593,212638,"Delaware",39,-75.5
"2307",2020-08-17,"FL",576094,3676782,NA,9674,4256675,"Florida",28.1,-81.6
"2308",2020-08-17,"GA",238861,1788556,NA,4727,2027417,"Georgia",33,-83.5
"2309",2020-08-17,"GU",558,28215,352,5,28773,"Guam",13.5,144.8
"2310",2020-08-17,"HI",5042,156906,1841,40,161948,"Hawaii",21.311389,-157.796389
"2311",2020-08-17,"IA",52722,501262,40788,981,553984,"Iowa",42,-93
"2312",2020-08-17,"ID",27660,196827,10883,269,224487,"Idaho",45,-114
"2313",2020-08-17,"IL",209186,3197243,NA,7967,3406429,"Illanois",40,-89
"2314",2020-08-17,"IN",81006,833627,60677,3135,914633,"Indiana",40,-86
"2315",2020-08-17,"KS",35167,319095,1409,405,354262,"Kansas",38.5,-98
"2316",2020-08-17,"KY",39691,677125,9158,818,716816,"Kentucky",37.5,-85
"2317",2020-08-17,"LA",138485,1535804,103512,4526,1674289,"Louisiana",31,-92
"2318",2020-08-17,"MA",123413,1341501,100486,8833,1464914,"Massachusetts",42.3,-71.8
"2319",2020-08-17,"MD",100715,1056897,6008,3641,1157612,"Maryland",39,-76.7
"2320",2020-08-17,"ME",4197,208357,3638,127,212554,"Maine",45.5,-69
"2321",2020-08-17,"MI",102749,2237458,67778,6592,2340207,"Michigan",44,-85
"2322",2020-08-17,"MN",65716,934307,58859,1758,1000023,"Minnesota",46,-94
"2323",2020-08-17,"MO",68623,789994,NA,1396,858617,"Missouri",38.5,-92.5
"2324",2020-08-17,"MP",53,12867,29,2,12920,NA,NA,NA
"2325",2020-08-17,"MS",72412,452177,56577,2095,524589,"Mississippi",33,-90
"2326",2020-08-17,"MT",5792,198933,4162,82,204725,"Montana",47,-110
"2327",2020-08-17,"NC",145516,1789956,127749,2348,1935472,"North Carolina",35.5,-80
"2328",2020-08-17,"ND",8641,171772,7343,105,180413,"North Dakota",47,-100
"2329",2020-08-17,"NE",30372,292619,22483,361,322991,"Nebraska",41.5,-100
"2330",2020-08-17,"NH",7004,178967,6302,423,185971,"New Hampshire",44,-71.5
"2331",2020-08-17,"NJ",187767,2323303,33381,15866,2511070,"New Jersey",40,-74.5
"2332",2020-08-17,"NM",23408,647165,10481,714,670573,"New Mexico",34,-106
"2333",2020-08-17,"NV",61967,489456,1498,1077,551423,"Nevada",39,-117
"2334",2020-08-17,"NY",425916,6699171,74207,25256,7125087,"New York",43,-75
"2335",2020-08-17,"OH",109062,1739954,87764,3832,1849016,"Ohio",40.5,-82.5
"2336",2020-08-17,"OK",48711,706619,40531,665,755330,"Oklahoma",35.5,-98
"2337",2020-08-17,"OR",23451,467766,4419,388,491217,"Oregon",44,-120.5
"2338",2020-08-17,"PA",124844,1342475,98626,7468,1467319,"Pennsylvania",41,-77.5
"2339",2020-08-17,"PR",26760,305972,NA,335,332732,"Puerto Rico",18.2,-66.5
"2340",2020-08-17,"RI",20572,213250,1982,1023,233822,"Rhode Island",41.7,-71.5
"2341",2020-08-17,"SC",106953,766594,42730,2288,873547,"South Carolina",34,-81
"2342",2020-08-17,"SD",10360,118933,9013,153,129293,"South Dakota",44.5,-100
"2343",2020-08-17,"TN",134744,1736364,94812,1387,1871108,"Tennessee",36,-86
"2344",2020-08-17,"TX",542950,3933217,405817,10034,4476167,"Texas",31,-100
"2345",2020-08-17,"UT",46894,554901,38132,364,601795,"Utah",39,-111
"2346",2020-08-17,"VA",107421,1266021,13827,2385,1373758,"Virginia",38,-79
"2347",2020-08-17,"VI",760,11658,525,9,12429,"Virgin Islands",18.35,-64.933333
"2348",2020-08-17,"VT",1527,111696,1343,58,113223,"Vermont",44,-72.7
"2349",2020-08-17,"WA",69369,1244746,NA,1781,1314115,"Wahington",47.5,-120.5
"2350",2020-08-17,"WI",70715,1066040,56602,1046,1136927,"Wisconsin",44.5,-89.5
"2351",2020-08-17,"WV",8632,352207,6531,160,360839,"West Virginia",39,-80.5
"2352",2020-08-17,"WY",3331,57567,2699,33,60898,"Wyoming",43,-107.5
"2353",2020-08-16,"AK",5060,296455,1418,28,301515,"Alaska",65,-150
"2354",2020-08-16,"AL",108433,737991,41523,1898,846424,"Alabama",32.7,-86.7
"2355",2020-08-16,"AR",52665,569385,45572,599,622050,"Arkansas",34.8,-92.2
"2356",2020-08-16,"AS",0,1514,NA,0,1514,NA,NA,NA
"2357",2020-08-16,"AZ",193537,898437,27582,4506,1091974,"Arizona",34,-112
"2358",2020-08-16,"CA",621562,9176573,NA,11224,9798135,"California",37,-120
"2359",2020-08-16,"CO",52838,573467,5660,1768,626305,"Colorado",39,-105.5
"2360",2020-08-16,"CT",50897,886793,8809,4453,937690,"Connecticut",41.6,-72.7
"2361",2020-08-16,"DC",13220,229632,10493,597,242852,NA,NA,NA
"2362",2020-08-16,"DE",16451,193934,8671,593,210385,"Delaware",39,-75.5
"2363",2020-08-16,"FL",573416,3659212,NA,9587,4236419,"Florida",28.1,-81.6
"2364",2020-08-16,"GA",237030,1768243,NA,4702,2005273,"Georgia",33,-83.5
"2365",2020-08-16,"GU",516,27257,345,5,27773,"Guam",13.5,144.8
"2366",2020-08-16,"HI",4825,154474,1808,40,159299,"Hawaii",21.311389,-157.796389
"2367",2020-08-16,"IA",52428,498765,40525,975,551193,"Iowa",42,-93
"2368",2020-08-16,"ID",27477,195745,10616,269,223222,"Idaho",45,-114
"2369",2020-08-16,"IL",207413,3160770,NA,7955,3368183,"Illanois",40,-89
"2370",2020-08-16,"IN",80415,826436,59801,3133,906851,"Indiana",40,-86
"2371",2020-08-16,"KS",33885,309158,1399,402,343043,"Kansas",38.5,-98
"2372",2020-08-16,"KY",39315,673046,9091,813,712361,"Kentucky",37.5,-85
"2373",2020-08-16,"LA",137918,1520169,103512,4507,1658087,"Louisiana",31,-92
"2374",2020-08-16,"MA",123200,1326768,100486,8829,1449968,"Massachusetts",42.3,-71.8
"2375",2020-08-16,"MD",100212,1042198,6004,3639,1142410,"Maryland",39,-76.7
"2376",2020-08-16,"ME",4168,206055,3624,127,210223,"Maine",45.5,-69
"2377",2020-08-16,"MI",102259,2218791,67778,6592,2321050,"Michigan",44,-85
"2378",2020-08-16,"MN",65152,928902,58196,1752,994054,"Minnesota",46,-94
"2379",2020-08-16,"MO",67475,778143,NA,1367,845618,"Missouri",38.5,-92.5
"2380",2020-08-16,"MP",50,12252,29,2,12302,NA,NA,NA
"2381",2020-08-16,"MS",72136,448010,49836,2084,520146,"Mississippi",33,-90
"2382",2020-08-16,"MT",5750,196174,4145,82,201924,"Montana",47,-110
"2383",2020-08-16,"NC",144952,1779694,116969,2347,1924646,"North Carolina",35.5,-80
"2384",2020-08-16,"ND",8582,171213,7249,105,179795,"North Dakota",47,-100
"2385",2020-08-16,"NE",30241,290635,22251,361,320876,"Nebraska",41.5,-100
"2386",2020-08-16,"NH",6988,177941,6287,423,184929,"New Hampshire",44,-71.5
"2387",2020-08-16,"NJ",187455,2302731,33320,15862,2490186,"New Jersey",40,-74.5
"2388",2020-08-16,"NM",23302,641989,10391,711,665291,"New Mexico",34,-106
"2389",2020-08-16,"NV",61305,486158,1423,1072,547463,"Nevada",39,-117
"2390",2020-08-16,"NY",425508,6642688,74154,25250,7068196,"New York",43,-75
"2391",2020-08-16,"OH",108287,1721358,86926,3826,1829645,"Ohio",40.5,-82.5
"2392",2020-08-16,"OK",48342,706619,40224,661,754961,"Oklahoma",35.5,-98
"2393",2020-08-16,"OR",23262,465535,4355,388,488797,"Oregon",44,-120.5
"2394",2020-08-16,"PA",124460,1332403,98323,7468,1456863,"Pennsylvania",41,-77.5
"2395",2020-08-16,"PR",26006,305972,NA,335,331978,"Puerto Rico",18.2,-66.5
"2396",2020-08-16,"RI",20514,212564,1982,1022,233078,"Rhode Island",41.7,-71.5
"2397",2020-08-16,"SC",106497,761104,42730,2269,867601,"South Carolina",34,-81
"2398",2020-08-16,"SD",10274,118500,8939,153,128774,"South Dakota",44.5,-100
"2399",2020-08-16,"TN",133708,1723632,92655,1366,1857340,"Tennessee",36,-86
"2400",2020-08-16,"TX",535582,3903459,399572,9983,4439041,"Texas",31,-100
"2401",2020-08-16,"UT",46652,551875,37701,363,598527,"Utah",39,-111
"2402",2020-08-16,"VA",106687,1247161,13783,2381,1354189,"Virginia",38,-79
"2403",2020-08-16,"VI",741,11430,523,9,12189,"Virgin Islands",18.35,-64.933333
"2404",2020-08-16,"VT",1515,109820,1337,58,111335,"Vermont",44,-72.7
"2405",2020-08-16,"WA",68729,1229199,NA,1766,1297928,"Wahington",47.5,-120.5
"2406",2020-08-16,"WI",70246,1060533,55982,1046,1130931,"Wisconsin",44.5,-89.5
"2407",2020-08-16,"WV",8564,346775,6429,160,355339,"West Virginia",39,-80.5
"2408",2020-08-16,"WY",3286,56809,2668,30,60095,"Wyoming",43,-107.5
"2409",2020-08-15,"AK",4954,291723,1384,28,296677,"Alaska",65,-150
"2410",2020-08-15,"AL",107580,729437,41523,1896,837017,"Alabama",32.7,-86.7
"2411",2020-08-15,"AR",51992,536268,44905,600,588260,"Arkansas",34.8,-92.2
"2412",2020-08-15,"AS",0,1514,NA,0,1514,NA,NA,NA
"2413",2020-08-15,"AZ",192654,884537,27339,4492,1077191,"Arizona",34,-112
"2414",2020-08-15,"CA",613689,9067422,NA,11147,9681111,"California",37,-120
"2415",2020-08-15,"CO",52538,567787,5660,1768,620325,"Colorado",39,-105.5
"2416",2020-08-15,"CT",50897,886793,8809,4453,937690,"Connecticut",41.6,-72.7
"2417",2020-08-15,"DC",13159,226057,10452,597,239216,NA,NA,NA
"2418",2020-08-15,"DE",16396,192365,8649,593,208761,"Delaware",39,-75.5
"2419",2020-08-15,"FL",569637,3633088,NA,9480,4206515,"Florida",28.1,-81.6
"2420",2020-08-15,"GA",235168,1752898,NA,4669,1988066,"Georgia",33,-83.5
"2421",2020-08-15,"GU",502,26594,345,5,27096,"Guam",13.5,144.8
"2422",2020-08-15,"HI",4543,151723,1756,40,156266,"Hawaii",21.311389,-157.796389
"2423",2020-08-15,"IA",51793,494281,40381,973,546074,"Iowa",42,-93
"2424",2020-08-15,"ID",27173,193839,10369,265,221012,"Idaho",45,-114
"2425",2020-08-15,"IL",205851,3125243,NA,7937,3331094,"Illanois",40,-89
"2426",2020-08-15,"IN",79676,817939,59488,3128,897615,"Indiana",40,-86
"2427",2020-08-15,"KS",33885,309158,1399,402,343043,"Kansas",38.5,-98
"2428",2020-08-15,"KY",38930,673046,9091,810,711976,"Kentucky",37.5,-85
"2429",2020-08-15,"LA",136737,1500275,103512,4430,1637012,"Louisiana",31,-92
"2430",2020-08-15,"MA",122897,1311604,100486,8818,1434501,"Massachusetts",42.3,-71.8
"2431",2020-08-15,"MD",99693,1027959,5995,3636,1127652,"Maryland",39,-76.7
"2432",2020-08-15,"ME",4144,203210,3616,127,207354,"Maine",45.5,-69
"2433",2020-08-15,"MI",101782,2189997,67778,6586,2291779,"Michigan",44,-85
"2434",2020-08-15,"MN",64413,920060,57457,1745,984473,"Minnesota",46,-94
"2435",2020-08-15,"MO",66397,769044,NA,1346,835441,"Missouri",38.5,-92.5
"2436",2020-08-15,"MP",50,12252,29,2,12302,NA,NA,NA
"2437",2020-08-15,"MS",71755,448010,49836,2080,519765,"Mississippi",33,-90
"2438",2020-08-15,"MT",5659,195277,4123,82,200936,"Montana",47,-110
"2439",2020-08-15,"NC",143706,1759695,116969,2343,1903401,"North Carolina",35.5,-80
"2440",2020-08-15,"ND",8439,169701,7161,105,178140,"North Dakota",47,-100
"2441",2020-08-15,"NE",29988,287695,22004,361,317683,"Nebraska",41.5,-100
"2442",2020-08-15,"NH",6980,176397,6264,423,183377,"New Hampshire",44,-71.5
"2443",2020-08-15,"NJ",187442,2273941,33264,15860,2461383,"New Jersey",40,-74.5
"2444",2020-08-15,"NM",23160,635882,10182,703,659042,"New Mexico",34,-106
"2445",2020-08-15,"NV",60608,482242,1423,1069,542850,"Nevada",39,-117
"2446",2020-08-15,"NY",424901,6565603,74081,25244,6990504,"New York",43,-75
"2447",2020-08-15,"OH",107674,1694676,86018,3824,1802350,"Ohio",40.5,-82.5
"2448",2020-08-15,"OK",47798,706619,39907,657,754417,"Oklahoma",35.5,-98
"2449",2020-08-15,"OR",23018,461861,4355,386,484879,"Oregon",44,-120.5
"2450",2020-08-15,"PA",123800,1319884,96564,7465,1443684,"Pennsylvania",41,-77.5
"2451",2020-08-15,"PR",25695,305972,NA,329,331667,"Puerto Rico",18.2,-66.5
"2452",2020-08-15,"RI",20439,211327,1972,1022,231766,"Rhode Island",41.7,-71.5
"2453",2020-08-15,"SC",105882,754518,42730,2260,860400,"South Carolina",34,-81
"2454",2020-08-15,"SD",10118,117331,8884,152,127449,"South Dakota",44.5,-100
"2455",2020-08-15,"TN",131747,1698011,92100,1345,1829758,"Tennessee",36,-86
"2456",2020-08-15,"TX",528838,3792838,393266,9840,4321676,"Texas",31,-100
"2457",2020-08-15,"UT",46321,548580,37346,363,594901,"Utah",39,-111
"2458",2020-08-15,"VA",105750,1231490,13694,2381,1337647,"Virginia",38,-79
"2459",2020-08-15,"VI",734,11383,519,9,12133,"Virgin Islands",18.35,-64.933333
"2460",2020-08-15,"VT",1509,108788,1332,58,110297,"Vermont",44,-72.7
"2461",2020-08-15,"WA",68579,1224398,NA,1755,1292977,"Wahington",47.5,-120.5
"2462",2020-08-15,"WI",69547,1055119,55172,1045,1124905,"Wisconsin",44.5,-89.5
"2463",2020-08-15,"WV",8457,341787,6298,160,350244,"West Virginia",39,-80.5
"2464",2020-08-15,"WY",3227,56809,2659,30,60036,"Wyoming",43,-107.5
"2465",2020-08-14,"AK",4869,291060,1371,27,295929,"Alaska",65,-150
"2466",2020-08-14,"AL",106309,718675,41523,1893,824984,"Alabama",32.7,-86.7
"2467",2020-08-14,"AR",52392,536268,45446,587,588660,"Arkansas",34.8,-92.2
"2468",2020-08-14,"AS",0,1396,NA,0,1396,NA,NA,NA
"2469",2020-08-14,"AZ",191721,875854,27029,4423,1067575,"Arizona",34,-112
"2470",2020-08-14,"CA",601075,8955523,NA,10996,9556598,"California",37,-120
"2471",2020-08-14,"CO",52219,561147,5644,1763,613366,"Colorado",39,-105.5
"2472",2020-08-14,"CT",50897,886793,8809,4453,937690,"Connecticut",41.6,-72.7
"2473",2020-08-14,"DC",13118,223187,10416,594,236305,NA,NA,NA
"2474",2020-08-14,"DE",16340,191135,8613,593,207475,"Delaware",39,-75.5
"2475",2020-08-14,"FL",563285,3597280,NA,9276,4164283,"Florida",28.1,-81.6
"2476",2020-08-14,"GA",231895,1738158,NA,4573,1970053,"Georgia",33,-83.5
"2477",2020-08-14,"GU",502,26594,345,5,27096,"Guam",13.5,144.8
"2478",2020-08-14,"HI",4312,149305,1716,40,153617,"Hawaii",21.311389,-157.796389
"2479",2020-08-14,"IA",50932,489305,39879,966,540237,"Iowa",42,-93
"2480",2020-08-14,"ID",26631,191590,10089,251,218221,"Idaho",45,-114
"2481",2020-08-14,"IL",204023,3082657,NA,7932,3286680,"Illanois",40,-89
"2482",2020-08-14,"IN",78632,807857,59073,3113,886489,"Indiana",40,-86
"2483",2020-08-14,"KS",33885,309158,1399,402,343043,"Kansas",38.5,-98
"2484",2020-08-14,"KY",38298,662344,9021,804,700642,"Kentucky",37.5,-85
"2485",2020-08-14,"LA",136737,1500275,103512,4430,1637012,"Louisiana",31,-92
"2486",2020-08-14,"MA",122531,1289001,100486,8804,1411532,"Massachusetts",42.3,-71.8
"2487",2020-08-14,"MD",98875,1011398,5986,3631,1110273,"Maryland",39,-76.7
"2488",2020-08-14,"ME",4115,200928,3604,126,205043,"Maine",45.5,-69
"2489",2020-08-14,"MI",100724,2160427,63636,6566,2261151,"Michigan",44,-85
"2490",2020-08-14,"MN",63723,909823,56659,1739,973546,"Minnesota",46,-94
"2491",2020-08-14,"MO",65270,759599,NA,1335,824869,"Missouri",38.5,-92.5
"2492",2020-08-14,"MP",50,12252,29,2,12302,NA,NA,NA
"2493",2020-08-14,"MS",70930,440112,49836,2043,511042,"Mississippi",33,-90
"2494",2020-08-14,"MT",5541,194320,4011,81,199861,"Montana",47,-110
"2495",2020-08-14,"NC",142170,1735232,116969,2313,1877402,"North Carolina",35.5,-80
"2496",2020-08-14,"ND",8316,168281,7066,105,176597,"North Dakota",47,-100
"2497",2020-08-14,"NE",29660,284564,21463,360,314224,"Nebraska",41.5,-100
"2498",2020-08-14,"NH",6921,174695,6190,422,181616,"New Hampshire",44,-71.5
"2499",2020-08-14,"NJ",187164,2242677,33223,15851,2429841,"New Jersey",40,-74.5
"2500",2020-08-14,"NM",22987,627504,9980,697,650491,"New Mexico",34,-106
"2501",2020-08-14,"NV",59749,478455,1423,1045,538204,"Nevada",39,-117
"2502",2020-08-14,"NY",424167,6477669,73997,25232,6901836,"New York",43,-75
"2503",2020-08-14,"OH",106557,1672852,84904,3784,1779409,"Ohio",40.5,-82.5
"2504",2020-08-14,"OK",46897,696345,39282,644,743242,"Oklahoma",35.5,-98
"2505",2020-08-14,"OR",22613,450494,4355,385,473107,"Oregon",44,-120.5
"2506",2020-08-14,"PA",122950,1304739,95901,7445,1427689,"Pennsylvania",41,-77.5
"2507",2020-08-14,"PR",25128,305972,NA,317,331100,"Puerto Rico",18.2,-66.5
"2508",2020-08-14,"RI",20335,209530,1953,1021,229865,"Rhode Island",41.7,-71.5
"2509",2020-08-14,"SC",104841,746943,42730,2204,851784,"South Carolina",34,-81
"2510",2020-08-14,"SD",10024,115990,8773,150,126014,"South Dakota",44.5,-100
"2511",2020-08-14,"TN",130458,1681585,91323,1326,1812043,"Tennessee",36,-86
"2512",2020-08-14,"TX",520593,3761448,383717,9602,4282041,"Texas",31,-100
"2513",2020-08-14,"UT",45976,543841,36679,360,589817,"Utah",39,-111
"2514",2020-08-14,"VA",104838,1215434,13477,2370,1320711,"Virginia",38,-79
"2515",2020-08-14,"VI",704,11295,502,9,12018,"Virgin Islands",18.35,-64.933333
"2516",2020-08-14,"VT",1501,105916,1321,58,107417,"Vermont",44,-72.7
"2517",2020-08-14,"WA",68234,1215907,NA,1736,1284141,"Wahington",47.5,-120.5
"2518",2020-08-14,"WI",68681,1044613,54181,1032,1113533,"Wisconsin",44.5,-89.5
"2519",2020-08-14,"WV",8274,336426,6144,157,344700,"West Virginia",39,-80.5
"2520",2020-08-14,"WY",3183,56809,2641,30,59992,"Wyoming",43,-107.5
"2521",2020-08-13,"AK",4750,289303,1360,27,294053,"Alaska",65,-150
"2522",2020-08-13,"AL",105557,697005,41523,1890,802562,"Alabama",32.7,-86.7
"2523",2020-08-13,"AR",51766,531714,44602,582,583480,"Arkansas",34.8,-92.2
"2524",2020-08-13,"AS",0,1396,NA,0,1396,NA,NA,NA
"2525",2020-08-13,"AZ",190794,867384,26736,4383,1058178,"Arizona",34,-112
"2526",2020-08-13,"CA",593141,8852352,NA,10808,9445493,"California",37,-120
"2527",2020-08-13,"CO",51756,554034,5630,1756,605790,"Colorado",39,-105.5
"2528",2020-08-13,"CT",50782,876553,8809,4450,927335,"Connecticut",41.6,-72.7
"2529",2020-08-13,"DC",13024,216625,10361,594,229649,NA,NA,NA
"2530",2020-08-13,"DE",15967,189661,8587,593,205628,"Delaware",39,-75.5
"2531",2020-08-13,"FL",557137,3564981,NA,9047,4125736,"Florida",28.1,-81.6
"2532",2020-08-13,"GA",228668,1713942,NA,4538,1942610,"Georgia",33,-83.5
"2533",2020-08-13,"GU",477,26203,343,5,26680,"Guam",13.5,144.8
"2534",2020-08-13,"HI",4312,146275,1716,40,150587,"Hawaii",21.311389,-157.796389
"2535",2020-08-13,"IA",50336,484477,39320,959,534813,"Iowa",42,-93
"2536",2020-08-13,"ID",26133,188480,9850,246,214613,"Idaho",45,-114
"2537",2020-08-13,"IL",201727,3035380,NA,7905,3237107,"Illanois",40,-89
"2538",2020-08-13,"IN",77565,800405,57209,3105,877970,"Indiana",40,-86
"2539",2020-08-13,"KS",32547,302016,1367,395,334563,"Kansas",38.5,-98
"2540",2020-08-13,"KY",37686,649934,8965,796,687620,"Kentucky",37.5,-85
"2541",2020-08-13,"LA",135439,1480541,103512,4402,1615980,"Louisiana",31,-92
"2542",2020-08-13,"MA",122319,1267661,100486,8790,1389980,"Massachusetts",42.3,-71.8
"2543",2020-08-13,"MD",98160,996934,5962,3620,1095094,"Maryland",39,-76.7
"2544",2020-08-13,"ME",4089,198195,3592,126,202284,"Maine",45.5,-69
"2545",2020-08-13,"MI",99856,2122530,63636,6555,2222386,"Michigan",44,-85
"2546",2020-08-13,"MN",62993,900103,56346,1731,963096,"Minnesota",46,-94
"2547",2020-08-13,"MO",63797,747560,NA,1325,811357,"Missouri",38.5,-92.5
"2548",2020-08-13,"MP",49,12252,29,2,12301,NA,NA,NA
"2549",2020-08-13,"MS",69986,438440,49836,2011,508426,"Mississippi",33,-90
"2550",2020-08-13,"MT",5407,192413,3937,81,197820,"Montana",47,-110
"2551",2020-08-13,"NC",140824,1709865,116969,2287,1850689,"North Carolina",35.5,-80
"2552",2020-08-13,"ND",8164,166869,6953,105,175033,"North Dakota",47,-100
"2553",2020-08-13,"NE",29244,280400,21463,356,309644,"Nebraska",41.5,-100
"2554",2020-08-13,"NH",6921,174695,6190,422,181616,"New Hampshire",44,-71.5
"2555",2020-08-13,"NJ",186594,2217096,33223,15841,2403690,"New Jersey",40,-74.5
"2556",2020-08-13,"NM",22816,622007,9744,695,644823,"New Mexico",34,-106
"2557",2020-08-13,"NV",58650,474494,1393,1030,533144,"Nevada",39,-117
"2558",2020-08-13,"NY",423440,6392941,73907,25228,6816381,"New York",43,-75
"2559",2020-08-13,"OH",105426,1647881,83642,3755,1753307,"Ohio",40.5,-82.5
"2560",2020-08-13,"OK",46103,685169,38655,638,731272,"Oklahoma",35.5,-98
"2561",2020-08-13,"OR",22300,444963,4282,383,467263,"Oregon",44,-120.5
"2562",2020-08-13,"PA",122121,1288873,95254,7409,1410994,"Pennsylvania",41,-77.5
"2563",2020-08-13,"PR",24446,305972,NA,306,330418,"Puerto Rico",18.2,-66.5
"2564",2020-08-13,"RI",20240,208234,1943,1019,228474,"Rhode Island",41.7,-71.5
"2565",2020-08-13,"SC",103909,702119,40837,2186,806028,"South Carolina",34,-81
"2566",2020-08-13,"SD",9897,114873,8691,148,124770,"South Dakota",44.5,-100
"2567",2020-08-13,"TN",128511,1659210,89151,1313,1787721,"Tennessee",36,-86
"2568",2020-08-13,"TX",513575,3717188,375760,9289,4230763,"Texas",31,-100
"2569",2020-08-13,"UT",45424,539232,35817,353,584656,"Utah",39,-111
"2570",2020-08-13,"VA",103622,1202481,13389,2363,1306493,"Virginia",38,-79
"2571",2020-08-13,"VI",682,10968,476,9,11660,"Virgin Islands",18.35,-64.933333
"2572",2020-08-13,"VT",1484,104423,1310,58,105907,"Vermont",44,-72.7
"2573",2020-08-13,"WA",67611,1202020,NA,1724,1269631,"Wahington",47.5,-120.5
"2574",2020-08-13,"WI",67622,1035195,53239,1025,1103038,"Wisconsin",44.5,-89.5
"2575",2020-08-13,"WV",8151,331364,6045,153,339515,"West Virginia",39,-80.5
"2576",2020-08-13,"WY",3119,56452,2601,30,59571,"Wyoming",43,-107.5
"2577",2020-08-12,"AK",4655,287927,1359,27,292582,"Alaska",65,-150
